id,log_recommends
338829,2.07944
338887,0.69315
338890,3.13549
338899,5.44242
338904,6.14204
338906,6.17587
338908,1.09861
338911,1.60944
338922,5.5835
338941,1.38629
338945,0.69315
338950,4.07754
338953,3.97029
338958,1.94591
338962,0.69315
338975,4.80402
338983,5.14749
338985,2.56495
338987,1.79176
338995,4.11087
338996,3.63759
339004,2.30259
339005,3.43399
339009,2.99573
339020,4.34381
339021,4.31749
339022,5.43808
339025,2.07944
339048,4.38203
339049,5.71043
339066,2.94444
339067,0.69315
339081,0.69315
339082,3.04452
339085,2.30259
339096,5.7301
339098,4.61512
339099,5.46806
339100,5.02388
339122,4.33073
339133,1.60944
339139,4.38203
339140,5.44674
339141,6.70441
339143,4.77068
339145,2.3979
339150,4.07754
339158,4.35671
339170,3.17805
339171,4.47734
339194,6.90875
339323,1.09861
339345,4.77068
339354,4.30407
339361,4.00733
339366,4.30407
339404,6.75809
339421,5.39363
339432,5.34711
339434,3.3322
339439,1.79176
339440,1.79176
339442,1.60944
339443,1.09861
339449,5.1985
339450,0.69315
339454,2.56495
339457,5.76519
339458,4.38203
339460,1.60944
339466,1.60944
339468,5.88888
339471,2.19722
339472,4.67283
339473,1.09861
339480,4.7185
339483,1.94591
339498,1.38629
339499,1.38629
339513,4.51086
339515,3.89182
339532,1.94591
339533,2.83321
339539,1.94591
339545,2.99573
339550,4.06044
339551,2.07944
339552,1.79176
339554,5.26786
339572,3.3673
339575,2.30259
339581,1.09861
339582,1.60944
339584,2.30259
339590,1.60944
339616,4.93447
339619,4.00733
339629,1.60944
339649,4.70048
339655,5.20949
339656,4.26268
339730,1.09861
339739,0.69315
339770,4.02535
339773,4.06044
339774,1.60944
339776,3.09104
339777,5.23644
339783,0.69315
339786,1.09861
339787,0.69315
339795,0.69315
339799,1.60944
339802,1.09861
339804,1.09861
339805,2.30259
339807,1.09861
339891,5.22575
339916,4.07754
339923,3.04452
339928,2.70805
339946,3.71357
339950,5.46806
339971,1.60944
339975,5.4848
339976,0.69315
339982,0.69315
339992,4.04305
339995,0.69315
340011,2.07944
340019,0.69315
340021,5.66296
340022,1.38629
340025,5.64191
340026,1.79176
340027,3.09104
340029,0.69315
340030,2.99573
340032,0.69315
340038,1.79176
340041,0.69315
340043,2.83321
340045,2.99573
340046,2.77259
340047,2.70805
340056,4.67283
340063,4.11087
340067,4.26268
340075,5.11799
340076,5.48064
340077,4.84419
340091,4.30407
340095,3.09104
340106,2.77259
340139,4.06044
340143,2.30259
340165,0.69315
340168,4.44265
340175,1.60944
340178,4.00733
340180,0.69315
340182,3.58352
340183,0.69315
340191,5.87774
340195,2.94444
340197,7.31389
340198,7.4961
340201,3.58352
340203,1.60944
340219,0.69315
340226,5.92158
340229,3.58352
340251,2.70805
340252,3.13549
340253,2.70805
340254,3.7612
340260,3.78419
340261,2.3979
340262,4.91998
340263,6.3315
340264,6.28786
340266,3.61092
340267,2.30259
340268,2.30259
340269,1.79176
340275,0.69315
340277,0.69315
340290,4.62497
340295,2.56495
340297,2.99573
340298,1.09861
340314,1.94591
340322,0.69315
340325,4.52179
340333,2.48491
340334,2.30259
340342,1.38629
340345,3.21888
340347,4.51086
340349,2.56495
340360,1.60944
340367,0.69315
340374,5.46383
340380,4.11087
340381,2.30259
340382,2.77259
340383,3.52636
340384,2.48491
340385,2.83321
340390,5.7869
340392,2.77259
340395,3.98898
340403,6.69827
340404,2.3979
340405,4.17439
340408,3.89182
340412,4.41884
340414,1.60944
340415,2.19722
340427,2.3979
340433,1.79176
340436,4.49981
340442,0.69315
340445,3.8712
340446,2.63906
340447,2.30259
340450,5.0814
340452,2.3979
340475,2.3979
340478,3.49651
340484,4.46591
340485,4.09434
340486,5.02388
340493,2.19722
340497,2.07944
340499,1.60944
340502,1.94591
340521,1.79176
340522,1.38629
340528,4.61512
340555,2.48491
340558,5.9162
340569,3.68888
340570,1.79176
340575,2.70805
340581,4.21951
340585,5.20401
340592,4.80402
340595,4.80402
340600,5.15906
340601,4.35671
340615,6.72143
340625,1.60944
340647,2.89037
340652,4.89035
340654,5.1299
340656,4.96284
340657,3.61092
340658,5.37528
340659,4.61512
340660,5.0876
340664,0.69315
340680,5.62402
340688,0.69315
340690,5.09987
340691,0.69315
340762,4.7185
340786,2.07944
340787,3.80666
340806,2.83321
340813,3.93183
340832,0.69315
340833,1.60944
340834,0.69315
340869,0.69315
340875,3.58352
340876,3.3673
340912,4.63473
340916,4.63473
340918,6.16961
340920,2.30259
340922,6.59578
340931,5.48064
340935,4.78749
340936,1.09861
340937,0.69315
340945,0.69315
340949,4.04305
340959,0.69315
340972,5.24175
340977,1.79176
340979,2.30259
340983,1.38629
340986,3.13549
340987,1.94591
340993,2.30259
340995,7.00397
341003,6.44889
341020,1.38629
341045,0.69315
341048,0.69315
341049,1.38629
341051,1.79176
341052,1.94591
341076,0.69315
341112,3.93183
341135,1.60944
341138,1.94591
341176,2.30259
341177,3.2581
341182,5.73334
341202,1.38629
341205,4.29046
341231,0.69315
341249,0.69315
341254,0.69315
341256,2.3979
341258,1.60944
341262,0.69315
341264,5.9162
341318,2.77259
341319,2.56495
341320,2.56495
341323,2.89037
341326,2.07944
341327,2.70805
341329,2.77259
341333,2.3979
341344,1.79176
341347,2.48491
341348,5.71703
341349,4.04305
341350,4.31749
341353,2.94444
341354,5.14166
341363,5.55296
341383,4.07754
341387,5.12396
341388,1.09861
341391,4.99721
341403,2.94444
341405,1.38629
341406,2.30259
341410,0.69315
341442,4.20469
341448,1.09861
341449,1.60944
341456,0.69315
341457,2.19722
341466,1.79176
341469,7.09091
341470,5.78383
341481,2.56495
341486,1.09861
341488,4.45435
341490,5.07517
341491,8.18897
341492,4.30407
341494,5.77144
341495,1.94591
341498,4.41884
341509,3.17805
341510,1.79176
341520,3.09104
341524,5.04986
341525,2.30259
341529,2.89037
341536,7.09091
341543,4.47734
341544,2.07944
341545,1.38629
341549,2.83321
341550,3.78419
341551,3.04452
341554,1.09861
341556,1.60944
341558,1.60944
341565,3.13549
341570,1.38629
341575,4.90527
341580,0.69315
341584,5.60212
341585,7.17089
341601,4.11087
341609,5.61313
341617,1.60944
341618,0.69315
341619,2.48491
341638,4.20469
341662,0.69315
341674,3.49651
341681,1.09861
341686,5.29832
341703,5.88332
341711,8.6307
341713,7.4961
341725,0.69315
341726,1.38629
341738,3.78419
341742,6.84375
341744,2.19722
341749,6.16121
341750,4.40672
341754,3.3673
341755,1.38629
341758,3.93183
341764,4.20469
341767,4.41884
341769,4.7185
341770,2.94444
341771,5.77455
341787,3.17805
341788,4.79579
341791,5.45104
341794,1.60944
341801,3.4012
341809,5.86363
341811,1.09861
341812,2.3979
341845,1.09861
341848,0.69315
341855,5.51343
341863,3.21888
341875,1.38629
341877,0.69315
341909,3.8712
341914,2.99573
341924,5.36129
341926,0.69315
341929,1.79176
341930,5.85793
341932,2.3979
341933,3.04452
341941,0.69315
341944,2.94444
341948,0.69315
341952,3.55535
341956,1.94591
341959,2.94444
341960,4.07754
341962,2.63906
341990,2.94444
341992,1.79176
341994,3.49651
341995,4.91998
342000,3.29584
342006,3.85015
342007,3.21888
342010,3.85015
342011,5.49306
342013,5.2575
342014,3.3322
342015,4.09434
342020,1.60944
342021,3.4012
342022,2.48491
342040,4.55388
342042,3.46574
342051,2.07944
342057,2.63906
342097,1.94591
342100,3.09104
342101,5.7462
342104,3.58352
342107,1.38629
342124,1.38629
342125,4.20469
342127,1.09861
342128,3.04452
342134,0.69315
342143,0.69315
342164,1.09861
342167,0.69315
342200,2.3979
342206,2.89037
342210,5.39363
342212,1.09861
342221,0.69315
342224,0.69315
342225,1.09861
342227,1.94591
342238,4.83628
342240,4.65396
342241,1.94591
342243,3.2581
342251,1.38629
342260,1.09861
342309,3.61092
342311,2.70805
342320,6.05444
342322,2.77259
342324,3.7612
342325,1.94591
342327,2.77259
342333,2.30259
342335,2.63906
342336,2.30259
342345,2.07944
342349,5.16479
342351,2.3979
342352,4.31749
342353,2.30259
342354,6.88141
342358,2.70805
342360,3.93183
342367,2.56495
342393,2.83321
342394,1.79176
342404,1.60944
342414,2.63906
342422,1.94591
342428,1.09861
342431,0.69315
342437,5.71703
342510,6.2804
342519,3.95124
342521,2.30259
342525,1.94591
342529,5.84354
342584,6.77765
342585,5.52943
342594,4.14313
342597,2.83321
342610,5.273
342612,1.09861
342619,5.2832
342620,6.43935
342632,2.63906
342634,1.09861
342636,2.3979
342639,1.79176
342646,1.09861
342650,0.69315
342652,0.69315
342654,2.07944
342656,1.94591
342658,1.94591
342662,2.3979
342666,2.07944
342668,4.46591
342671,1.79176
342682,1.60944
342705,4.83628
342708,4.85981
342723,6.1334
342727,1.94591
342744,5.93489
342747,2.07944
342748,2.19722
342750,6.15698
342752,5.35186
342753,3.89182
342759,3.21888
342761,3.29584
342768,4.82831
342769,2.30259
342772,3.63759
342773,4.62497
342774,0.69315
342775,2.77259
342777,4.21951
342781,8.07122
342782,1.79176
342783,3.13549
342785,1.79176
342786,2.3979
342787,2.30259
342793,1.79176
342794,1.79176
342795,1.94591
342796,5.6204
342797,5.55296
342798,6.52503
342804,5.16479
342805,0.69315
342806,2.07944
342809,1.60944
342813,1.94591
342824,6.88449
342827,3.73767
342829,2.89037
342836,2.56495
342845,1.38629
342848,6.05444
342856,1.09861
342861,4.04305
342862,5.3799
342870,1.60944
342871,0.69315
342876,0.69315
342878,5.68358
342888,2.89037
342892,4.12713
342894,5.87212
342895,4.27667
342896,4.86753
342897,4.51086
342912,5.99146
342913,3.89182
342914,5.82305
342921,4.15888
342926,5.71043
342937,2.89037
342938,1.94591
342939,1.60944
342947,4.26268
342952,4.30407
342955,0.69315
342962,2.77259
342964,3.78419
342966,1.38629
342970,0.69315
342971,1.79176
342977,3.2581
342979,0.69315
342985,4.15888
342994,1.09861
342998,1.79176
342999,2.99573
343001,7.09091
343004,4.07754
343005,3.71357
343006,3.21888
343012,6.39693
343017,7.65017
343022,2.48491
343023,3.13549
343024,3.58352
343025,3.09104
343026,1.38629
343028,4.20469
343038,2.07944
343039,2.30259
343052,2.07944
343053,1.09861
343054,1.09861
343084,2.99573
343085,2.99573
343092,2.30259
343094,3.3673
343095,3.73767
343097,3.3673
343098,2.48491
343103,5.48894
343104,5.57973
343115,2.30259
343116,3.09104
343118,1.09861
343126,3.58352
343134,3.97029
343135,0.69315
343136,2.99573
343141,3.58352
343142,2.19722
343154,0.69315
343155,1.94591
343157,1.09861
343158,1.79176
343203,2.99573
343209,2.3979
343221,2.94444
343225,2.07944
343226,2.3979
343233,2.94444
343236,3.4012
343241,1.60944
343243,5.73334
343257,1.38629
343258,1.09861
343261,6.46925
343269,1.38629
343270,0.69315
343297,1.09861
343301,3.49651
343307,4.64439
343309,6.47235
343311,3.2581
343314,2.94444
343316,2.83321
343318,2.94444
343324,1.60944
343325,0.69315
343330,5.35186
343345,2.48491
343346,2.07944
343351,0.69315
343354,0.69315
343365,5.24702
343368,5.04343
343387,3.68888
343388,7.90138
343399,0.69315
343403,5.52545
343404,4.94876
343405,3.43399
343420,2.19722
343423,0.69315
343483,1.38629
343484,0.69315
343487,1.09861
343489,2.19722
343503,2.19722
343504,4.56435
343508,2.63906
343509,1.60944
343516,1.60944
343526,6.17794
343537,4.17439
343538,4.36945
343548,6.42325
343549,6.23441
343550,6.04973
343552,3.85015
343554,4.38203
343576,5.18739
343586,4.2485
343587,4.26268
343606,6.2519
343610,5.48894
343618,0.69315
343619,0.69315
343620,0.69315
343621,1.94591
343627,4.26268
343649,5.36598
343651,3.29584
343657,5.78074
343658,2.70805
343659,1.38629
343662,3.98898
343663,3.43399
343677,3.09104
343690,6.10032
343695,6.52356
343714,3.3673
343716,5.9135
343773,0.69315
343776,1.09861
343784,4.57471
343786,1.09861
343787,1.60944
343791,2.07944
343796,1.09861
343815,4.5326
343820,2.63906
343822,2.19722
343834,5.0814
343835,1.38629
343836,1.38629
343837,0.69315
343842,3.46574
343844,0.69315
343845,3.97029
343846,2.19722
343847,3.09104
343848,3.17805
343849,2.56495
343853,2.94444
343856,1.60944
343859,2.30259
343886,1.09861
343923,3.61092
343937,0.69315
343938,0.69315
343944,0.69315
343954,2.19722
343956,2.19722
344049,1.38629
344083,1.60944
344084,1.38629
344085,1.79176
344088,4.18965
344093,3.97029
344094,6.43775
344099,2.48491
344100,4.12713
344103,3.3673
344108,1.38629
344131,6.02828
344137,2.63906
344138,4.02535
344139,1.94591
344140,2.70805
344148,0.69315
344152,0.69315
344154,1.09861
344160,0.69315
344181,5.91889
344185,1.38629
344195,3.73767
344203,3.3322
344211,4.84419
344223,3.66356
344225,0.69315
344227,0.69315
344232,2.77259
344245,4.33073
344246,5.87493
344266,4.95583
344268,3.2581
344271,1.60944
344276,1.94591
344277,6.76619
344281,4.94164
344291,4.17439
344297,5.98645
344301,4.94876
344302,2.30259
344312,0.69315
344324,5.2575
344327,5.38907
344328,4.47734
344330,2.07944
344334,1.94591
344345,0.69315
344347,2.30259
344350,1.79176
344353,1.60944
344375,3.93183
344386,2.56495
344387,1.79176
344394,5.53733
344401,7.37838
344417,1.38629
344421,2.89037
344424,6.75809
344430,5.53339
344437,1.09861
344442,3.93183
344446,3.43399
344451,1.94591
344452,3.73767
344467,1.60944
344480,1.60944
344482,1.60944
344498,2.30259
344500,3.7612
344506,1.79176
344524,1.09861
344528,2.19722
344529,0.69315
344531,7.7411
344543,4.79579
344544,1.38629
344548,1.09861
344560,5.94542
344568,3.3322
344570,2.63906
344579,2.07944
344677,2.70805
344694,0.69315
344704,0.69315
344705,1.09861
344711,4.30407
344712,4.14313
344846,0.69315
344874,3.21888
344906,6.58064
344907,4.98361
344919,2.83321
344923,0.69315
344946,0.69315
344955,5.3845
344958,5.17048
344959,2.94444
344965,4.63473
344966,4.11087
344997,1.60944
344998,1.60944
344999,2.07944
345026,0.69315
345028,1.38629
345057,4.75359
345058,5.26786
345059,1.09861
345063,6.13773
345071,7.69667
345075,5.24175
345080,5.78074
345084,6.68711
345094,2.89037
345095,6.3081
345107,7.59136
345115,1.94591
345138,3.95124
345139,2.83321
345148,3.71357
345183,4.86753
345186,1.60944
345187,5.92959
345188,1.09861
345191,4.12713
345192,0.69315
345206,3.80666
345210,2.94444
345214,3.49651
345215,3.13549
345216,2.19722
345219,1.60944
345221,5.51343
345224,0.69315
345225,1.60944
345227,2.19722
345229,3.43399
345231,2.19722
345233,1.38629
345235,2.07944
345239,1.09861
345241,2.3979
345242,4.2485
345243,3.78419
345246,4.96981
345247,0.69315
345248,7.6014
345252,4.70953
345255,5.3845
345267,2.89037
345271,4.7185
345275,2.30259
345276,3.85015
345277,3.3322
345279,3.66356
345280,3.2581
345286,2.77259
345287,3.43399
345288,2.83321
345289,3.21888
345290,2.99573
345291,0.69315
345292,4.62497
345294,3.09104
345295,1.60944
345297,5.65948
345302,6.2634
345307,2.30259
345310,3.52636
345314,4.14313
345327,0.69315
345338,5.44674
345362,3.2581
345363,3.04452
345364,3.63759
345367,3.55535
345370,4.82831
345380,0.69315
345386,2.30259
345388,0.69315
345390,3.95124
345392,3.21888
345394,0.69315
345395,0.69315
345397,0.69315
345398,1.09861
345401,0.69315
345402,0.69315
345403,1.09861
345407,1.09861
345410,1.09861
345412,1.38629
345415,0.69315
345417,0.69315
345427,6.32257
345436,1.60944
345437,3.82864
345455,0.69315
345456,1.09861
345460,0.69315
345467,2.94444
345470,4.35671
345471,2.70805
345474,1.60944
345475,2.89037
345482,2.63906
345484,1.94591
345489,0.69315
345490,1.09861
345492,2.94444
345495,2.07944
345496,3.46574
345498,2.07944
345506,2.07944
345514,4.27667
345524,3.49651
345525,2.48491
345527,2.48491
345535,1.60944
345536,2.3979
345537,4.02535
345543,1.60944
345544,1.38629
345545,1.09861
345546,1.79176
345547,1.79176
345548,3.21888
345553,0.69315
345555,0.69315
345556,1.09861
345557,2.77259
345560,1.09861
345562,1.38629
345563,1.09861
345564,1.09861
345570,1.94591
345571,1.60944
345572,1.94591
345575,1.79176
345576,1.09861
345577,1.79176
345578,1.09861
345580,2.63906
345581,2.56495
345582,1.38629
345583,1.09861
345584,1.60944
345588,1.94591
345591,2.30259
345592,1.38629
345594,2.19722
345597,2.19722
345600,2.56495
345612,1.60944
345617,2.70805
345621,2.30259
345628,1.38629
345632,1.09861
345633,1.38629
345648,1.38629
345655,4.34381
345659,1.60944
345665,2.30259
345667,7.37838
345669,5.93489
345670,2.70805
345671,3.04452
345672,3.29584
345673,2.07944
345674,1.79176
345675,1.79176
345676,2.19722
345677,2.30259
345678,1.60944
345681,2.30259
345682,0.69315
345685,1.09861
345686,1.94591
345687,2.56495
345688,1.38629
345691,2.07944
345692,2.30259
345694,3.13549
345696,1.60944
345697,1.09861
345700,1.79176
345702,0.69315
345703,0.69315
345710,1.38629
345712,1.09861
345716,0.69315
345717,2.07944
345718,3.04452
345726,2.48491
345727,1.79176
345728,2.77259
345729,1.79176
345730,1.94591
345733,6.31173
345734,4.70048
345738,1.09861
345741,1.94591
345743,1.79176
345746,4.12713
345747,0.69315
345751,2.77259
345752,0.69315
345759,2.94444
345761,2.19722
345762,2.83321
345767,1.79176
345771,2.19722
345775,1.09861
345782,2.3979
345828,1.09861
345829,5.3033
345831,1.38629
345832,1.94591
345833,1.38629
345852,2.70805
345857,2.07944
345866,2.07944
345881,2.19722
345885,4.98361
345888,4.91998
345890,2.77259
345891,4.43082
345892,3.2581
345904,3.89182
345905,2.48491
345913,3.17805
345920,3.4012
345921,5.73657
345924,1.09861
345925,5.0626
345941,2.48491
345956,2.70805
345958,1.79176
346022,0.69315
346023,4.39445
346029,5.78074
346034,5.4848
346040,4.33073
346065,3.13549
346078,8.41205
346086,2.19722
346097,4.96284
346100,3.29584
346104,1.38629
346105,1.38629
346106,0.69315
346107,1.09861
346108,1.60944
346109,1.09861
346112,1.09861
346117,1.38629
346128,1.79176
346132,2.07944
346134,0.69315
346185,2.89037
346193,1.79176
346205,5.23111
346206,5.56834
346209,4.97673
346211,3.3673
346212,5.03695
346215,1.79176
346218,2.3979
346220,0.69315
346228,0.69315
346237,2.48491
346239,2.19722
346241,5.0626
346243,5.42053
346245,3.63759
346246,3.21888
346247,2.99573
346275,0.69315
346276,2.3979
346297,1.09861
346311,1.38629
346317,1.79176
346319,4.59512
346333,1.60944
346340,6.39359
346344,5.98896
346345,2.70805
346362,1.09861
346370,2.48491
346388,0.69315
346390,1.09861
346392,1.09861
346393,1.60944
346434,1.38629
346435,2.19722
346471,1.09861
346472,3.4012
346474,5.86079
346475,0.69315
346476,3.4012
346489,7.00397
346490,2.99573
346495,4.62497
346497,0.69315
346498,0.69315
346524,1.09861
346526,3.21888
346532,1.09861
346536,0.69315
346539,0.69315
346556,4.5326
346558,1.79176
346560,2.56495
346564,0.69315
346565,4.95583
346570,1.60944
346575,1.94591
346594,1.38629
346601,0.69315
346603,0.69315
346604,4.39445
346605,6.20456
346608,4.62497
346618,1.94591
346625,6.49527
346646,8.07122
346653,5.81413
346654,4.2485
346658,1.79176
346659,1.38629
346660,1.09861
346663,1.09861
346665,1.38629
346674,0.69315
346703,2.56495
346704,0.69315
346713,5.60212
346714,7.17089
346721,3.3673
346737,0.69315
346738,1.38629
346746,2.70805
346748,3.04452
346798,3.17805
346799,0.69315
346804,1.94591
346805,0.69315
346806,0.69315
346814,4.99721
346819,4.12713
346837,1.38629
346838,1.60944
346842,1.60944
346867,1.38629
346872,0.69315
346882,1.60944
346900,5.22575
346901,4.33073
346902,3.21888
346903,1.09861
346906,6.08904
346909,3.68888
346945,4.07754
346952,2.63906
346954,5.59842
346974,5.96101
346996,0.69315
346999,5.1985
347004,3.95124
347013,3.80666
347014,3.7612
347015,2.83321
347019,4.52179
347031,4.23411
347032,2.3979
347059,5.48064
347070,0.69315
347071,1.94591
347075,0.69315
347079,5.42053
347080,0.69315
347083,0.69315
347087,1.94591
347088,1.60944
347090,3.73767
347094,1.60944
347095,1.09861
347096,2.19722
347097,1.79176
347117,0.69315
347133,8.79498
347138,3.61092
347141,4.72739
347152,0.69315
347154,1.09861
347155,1.60944
347173,6.07993
347177,2.3979
347178,1.09861
347183,1.60944
347187,3.04452
347202,1.38629
347247,1.79176
347275,3.21888
347277,3.85015
347284,3.95124
347289,5.65249
347299,2.94444
347300,3.17805
347301,9.03611
347308,5.57973
347313,1.38629
347316,4.7185
347327,3.09104
347328,0.69315
347338,0.69315
347355,2.70805
347356,1.38629
347361,2.77259
347363,4.79579
347364,1.38629
347369,2.77259
347373,1.09861
347374,1.79176
347381,7.00397
347382,3.3673
347388,3.04452
347394,2.63906
347395,2.30259
347396,4.49981
347403,5.9135
347404,5.14166
347410,4.21951
347415,2.07944
347418,6.00141
347420,7.24494
347421,5.87212
347435,1.60944
347437,6.13123
347440,1.38629
347441,1.09861
347443,0.69315
347458,2.77259
347459,3.78419
347460,2.56495
347462,2.70805
347464,1.79176
347469,3.29584
347470,8.0067
347471,1.09861
347490,4.41884
347491,2.56495
347493,5.11199
347502,0.69315
347510,1.09861
347513,1.60944
347514,2.83321
347515,4.45435
347516,2.70805
347517,3.21888
347518,2.07944
347519,2.63906
347520,2.83321
347528,4.30407
347531,4.38203
347545,1.38629
347552,3.89182
347585,1.94591
347603,4.98361
347606,1.79176
347610,7.17089
347611,2.30259
347612,1.79176
347615,7.00397
347616,1.94591
347617,6.09807
347618,1.60944
347623,1.60944
347624,1.09861
347627,1.38629
347636,2.30259
347643,4.81218
347644,5.25227
347647,4.39445
347648,4.67283
347653,3.97029
347657,3.95124
347660,2.70805
347661,1.38629
347662,2.83321
347663,1.38629
347664,3.2581
347665,0.69315
347671,1.09861
347675,5.11199
347678,5.82895
347683,6.44889
347685,1.09861
347695,0.69315
347696,2.48491
347697,3.66356
347701,1.94591
347711,6.10925
347713,4.11087
347714,4.99721
347716,4.5326
347717,4.14313
347724,2.30259
347725,3.68888
347734,2.48491
347735,2.70805
347740,2.63906
347744,7.7411
347746,2.70805
347753,6.90875
347754,1.79176
347756,4.52179
347760,2.3979
347764,2.56495
347767,3.2581
347768,2.30259
347779,4.69135
347787,4.61512
347790,3.3673
347798,3.89182
347837,5.0689
347843,1.38629
347846,1.09861
347847,0.69315
347850,1.09861
347865,2.3979
347891,1.38629
347896,0.69315
347897,3.09104
347899,1.79176
347909,5.3845
347912,1.09861
347915,1.60944
347927,4.06044
347935,3.17805
347936,2.63906
347940,1.09861
347945,2.48491
347946,4.91265
347948,2.07944
347955,4.06044
347962,1.38629
347968,3.58352
347969,3.97029
347980,1.09861
347994,1.09861
348035,1.60944
348128,1.94591
348165,1.38629
348176,1.60944
348191,6.90875
348229,7.24494
348231,4.77912
348241,0.69315
348247,4.23411
348248,1.38629
348258,3.3322
348259,4.11087
348260,3.97029
348262,1.79176
348266,1.09861
348268,2.56495
348269,3.8712
348272,1.94591
348273,2.48491
348275,1.79176
348279,0.69315
348281,3.3673
348283,2.07944
348284,3.82864
348285,1.09861
348297,1.60944
348299,0.69315
348312,0.69315
348318,5.34711
348330,3.13549
348332,6.44413
348335,1.09861
348339,5.56452
348340,3.66356
348341,4.00733
348342,3.49651
348344,3.29584
348352,0.69315
348353,3.09104
348356,2.94444
348357,3.68888
348358,2.70805
348359,0.69315
348363,1.09861
348365,0.69315
348409,5.36598
348416,3.73767
348419,6.64898
348420,4.69135
348425,1.09861
348429,0.69315
348435,3.3322
348456,3.29584
348457,3.2581
348458,0.69315
348460,0.69315
348464,1.09861
348471,4.18965
348477,3.78419
348479,1.94591
348485,2.07944
348521,3.52636
348543,2.48491
348547,2.56495
348558,2.07944
348561,2.30259
348563,3.93183
348569,3.17805
348579,4.95583
348580,3.2581
348584,2.30259
348585,1.09861
348588,2.48491
348591,2.63906
348602,3.55535
348611,0.69315
348618,1.09861
348624,4.40672
348644,1.60944
348647,5.96101
348658,3.91202
348699,4.09434
348700,1.79176
348716,0.69315
348746,0.69315
348771,6.19032
348773,1.94591
348779,1.60944
348780,5.0689
348787,3.3322
348788,1.09861
348791,1.09861
348793,1.60944
348795,0.69315
348799,2.99573
348800,2.77259
348803,3.78419
348804,3.09104
348805,2.48491
348813,2.3979
348829,1.09861
348833,6.06146
348835,0.69315
348838,0.69315
348863,6.13988
348866,0.69315
348868,0.69315
348892,3.3322
348893,2.30259
348894,3.66356
348896,3.09104
348901,4.04305
348903,2.70805
348904,6.07074
348909,2.70805
348910,3.71357
348915,2.83321
348926,0.69315
348957,2.3979
348974,0.69315
349003,0.69315
349005,1.79176
349009,3.49651
349010,7.00397
349015,1.09861
349020,4.7185
349024,1.09861
349025,0.69315
349030,1.09861
349033,1.60944
349046,5.20401
349061,5.15906
349089,4.14313
349093,4.99721
349096,2.70805
349097,5.52943
349100,6.25383
349103,6.7901
349104,4.91998
349109,2.19722
349125,2.07944
349148,0.69315
349176,1.94591
349180,1.38629
349223,4.89784
349263,2.70805
349269,1.09861
349274,5.52545
349285,0.69315
349287,3.4012
349291,2.70805
349296,2.94444
349298,3.43399
349301,5.76205
349304,4.26268
349306,1.60944
349311,3.3322
349312,3.80666
349323,3.68888
349328,2.19722
349331,2.30259
349334,1.79176
349340,5.36129
349342,6.3613
349347,1.94591
349348,2.83321
349350,3.13549
349355,4.2485
349359,1.38629
349360,5.66643
349388,6.06843
349389,1.60944
349392,5.273
349398,3.7612
349401,3.04452
349405,2.83321
349408,1.09861
349421,4.61512
349437,4.91265
349453,6.74876
349457,2.3979
349461,0.69315
349462,0.69315
349474,1.79176
349475,2.63906
349476,5.3799
349477,3.85015
349479,1.79176
349486,5.42935
349487,1.09861
349491,4.41884
349498,2.48491
349511,3.68888
349514,0.69315
349516,0.69315
349517,0.69315
349521,2.19722
349523,0.69315
349526,2.77259
349563,3.09104
349564,3.98898
349565,6.24222
349570,1.94591
349571,4.04305
349575,1.09861
349580,1.60944
349583,0.69315
349590,0.69315
349592,1.94591
349593,5.43372
349595,7.65017
349597,4.94164
349602,1.09861
349604,1.60944
349608,4.99043
349609,1.38629
349615,0.69315
349623,3.98898
349625,2.19722
349626,2.56495
349685,0.69315
349710,3.21888
349713,3.04452
349717,2.63906
349719,2.30259
349721,2.19722
349723,2.99573
349732,0.69315
349734,7.90138
349797,2.19722
349804,4.09434
349811,1.79176
349828,1.60944
349830,3.49651
349834,1.09861
349836,1.09861
349837,0.69315
349855,1.09861
349856,1.38629
349859,2.30259
349860,5.67675
349872,2.19722
349873,2.56495
349874,0.69315
349875,0.69315
349878,0.69315
349889,1.60944
349897,3.3673
349898,3.93183
349910,2.19722
349911,1.38629
349914,2.3979
349917,7.00397
349919,3.52636
349920,4.39445
349921,1.38629
349922,5.85507
349923,2.77259
349925,4.89784
349936,1.09861
349945,2.19722
349950,2.30259
349954,1.38629
349956,3.46574
349962,1.94591
349969,2.56495
349973,3.80666
349974,4.51086
349980,5.19296
349994,3.61092
350004,1.09861
350017,1.38629
350018,1.79176
350021,3.95124
350029,1.38629
350034,0.69315
350036,2.56495
350037,2.70805
350046,3.21888
350050,2.83321
350060,4.57471
350073,3.2581
350086,3.43399
350087,0.69315
350094,0.69315
350095,0.69315
350103,0.69315
350108,1.79176
350109,1.60944
350110,0.69315
350118,1.79176
350146,2.70805
350147,1.79176
350207,5.96871
350214,2.83321
350219,2.48491
350220,2.77259
350222,3.52636
350223,2.56495
350225,2.30259
350226,1.09861
350227,1.94591
350228,2.3979
350230,1.94591
350231,2.56495
350232,2.56495
350235,2.83321
350237,5.36598
350238,0.69315
350239,6.60123
350240,5.51745
350243,0.69315
350245,7.09091
350246,3.66356
350250,1.38629
350251,3.98898
350252,3.8712
350253,3.97029
350254,5.22036
350255,6.43775
350256,5.2575
350257,4.58497
350259,4.55388
350261,3.55535
350262,5.01728
350263,2.07944
350265,5.35186
350267,4.47734
350268,4.57471
350269,4.76217
350270,4.07754
